Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Japan,JPN,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,67.63245,..,..
Japan,JPN,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,63.97904,..,..
Japan,JPN,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,73.96981,..,..
Japan,JPN,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,72.77896,..,..
Japan,JPN,Account (% age 15+),account_t_d,96.42205,..,..,96.64558,..,..,98.24339,..,..
Japan,JPN,Account (% age 60+),account_t_d_7,97.91576,..,..,99.36941,..,..,98.71078,..,..
Japan,JPN,Account (% ages 15-34),account_t_d_5,91.16139,..,..,86.67977,..,..,94.25799,..,..
Japan,JPN,Account (% ages 35-59),account_t_d_6,98.06262,..,..,99.25451,..,..,99.54979,..,..
Japan,JPN,"Account, female (% age 15+)",account_t_d_1,96.84491,..,..,97.01545,..,..,98.06467,..,..
Japan,JPN,"Account, income, poorest 40% (% age 15+)",account_t_d_3,95.30056,..,..,96.9743,..,..,97.53993,..,..
Japan,JPN,"Account, income, richest 60% (% age 15+)",account_t_d_4,97.16522,..,..,96.39456,..,..,98.71212,..,..
Japan,JPN,"Account, male (% age 15+)",account_t_d_2,95.9716,..,..,96.23654,..,..,98.45735,..,..
Japan,JPN,Active account (% age 15+),gf7_n,..,..,..,92.19097,..,..,94.14525,..,..
Japan,JPN,Active account (% age 60+),gf7_n_7,..,..,..,97.13726,..,..,93.75483,..,..
Japan,JPN,Active account (% ages 15-34),gf7_n_5,..,..,..,78.72638,..,..,88.76043,..,..
Japan,JPN,Active account (% ages 35-59),gf7_n_6,..,..,..,94.4296,..,..,96.87735,..,..
Japan,JPN,"Active account, female (% age 15+)",gf7_n_1,..,..,..,92.98537,..,..,93.2081,..,..
Japan,JPN,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,91.23377,..,..,90.37627,..,..
Japan,JPN,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,92.92192,..,..,96.65661,..,..
Japan,JPN,"Active account, male (% age 15+)",gf7_n_2,..,..,..,91.31244,..,..,95.26722,..,..
Japan,JPN,"Agents of payment service providers per 100,000 adults",GPSS_3,157874.6,180750,207487.6,238562.1,273461.9,..,..,..,..
Japan,JPN,"ATMs per 100,000 adults",i_ATMs_pop,128.5757,127.896,128.2963,127.4941,127.6515,127.7969,127.767,..,..
Japan,JPN,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,54.41551,..,..,54.10746,..,..
Japan,JPN,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,40.94437,..,..,33.23315,..,..
Japan,JPN,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,44.04935,..,..,62.04147,..,..
Japan,JPN,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,73.69192,..,..,70.44416,..,..
Japan,JPN,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,59.54651,..,..,54.89553,..,..
Japan,JPN,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,53.80292,..,..,47.53136,..,..
Japan,JPN,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,54.88331,..,..,58.48928,..,..
Japan,JPN,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,48.74111,..,..,53.16399,..,..
Japan,JPN,"Branches per 100,000 adults",i_branches_A1_pop,33.89982,33.94594,33.90489,33.89142,34.14093,34.10426,34.02623,..,..
Japan,JPN,"Debit cards per 1,000 adults",GPSS_5,3744.59,3765.55,3776.345,3786.801,3805.69,..,..,..,..
Japan,JPN,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,7144.145,7239.131,7269.09,7249.14,7211.214,7190.445,7263.991,..,..
Japan,JPN,Disclosure index (0-5),GPFI2,..,..,5,..,..,..,5,..,..
Japan,JPN,Dispute resolution index (0-1),GPFI3,..,..,1,..,..,..,1,..,..
Japan,JPN,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Japan,JPN,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Japan,JPN,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,55,55,55,55,55
Japan,JPN,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,..,..,..
Japan,JPN,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,..,..,..
Japan,JPN,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,..,..,..
Japan,JPN,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,..,..,..
Japan,JPN,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,..,..,..
Japan,JPN,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,..,..,..
Japan,JPN,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,..,..,..
Japan,JPN,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,..,..,..
Japan,JPN,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
Japan,JPN,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
Japan,JPN,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Japan,JPN,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,88.70833,..,..,95.34234,..,..
Japan,JPN,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,89.9712,..,..,94.96967,..,..
Japan,JPN,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,75.70277,..,..,90.21041,..,..
Japan,JPN,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,94.4411,..,..,97.94719,..,..
Japan,JPN,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,90.6574,..,..,95.78153,..,..
Japan,JPN,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,87.74357,..,..,93.43575,..,..
Japan,JPN,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,89.44505,..,..,96.61274,..,..
Japan,JPN,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,86.55284,..,..,94.81653,..,..
Japan,JPN,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,33.3047,..,..
Japan,JPN,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,9.649143,..,..
Japan,JPN,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,52.68643,..,..
Japan,JPN,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,47.23866,..,..
Japan,JPN,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,28.73964,..,..
Japan,JPN,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,27.28531,..,..
Japan,JPN,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,37.31556,..,..
Japan,JPN,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,38.77006,..,..
Japan,JPN,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,86.58314,..,..,85.83181,..,..
Japan,JPN,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,94.65002,..,..,88.94678,..,..
Japan,JPN,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,87.38379,..,..,87.92736,..,..
Japan,JPN,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,63.11909,..,..,73.58328,..,..
Japan,JPN,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,87.98265,..,..,88.4433,..,..
Japan,JPN,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,86.71799,..,..,84.02516,..,..
Japan,JPN,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,86.4953,..,..,86.83037,..,..
Japan,JPN,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,85.00992,..,..,82.85141,..,..
Japan,JPN,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Japan,JPN,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Japan,JPN,"Outstanding loans per 1,000 adults",s_loans_A1,3993.94,4060.464,4221.273,4418.497,4584.963,4677.926,4879.537,..,..
Japan,JPN,"POS terminals per 100,000 adults",GPSS_4,1686.419,1695.852,1762.595,..,..,..,..,..,..
Japan,JPN,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,48.65026,..,..,79.79847,..,..
Japan,JPN,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,30.257,..,..,85.89067,..,..
Japan,JPN,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,66.98466,..,..,76.76181,..,..
Japan,JPN,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,49.29951,..,..,73.53587,..,..
Japan,JPN,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,50.22215,..,..,77.05744,..,..
Japan,JPN,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,48.19844,..,..,72.9677,..,..
Japan,JPN,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,48.99528,..,..,84.34998,..,..
Japan,JPN,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,46.9119,..,..,83.08009,..,..
Japan,JPN,"Retail cashless transactions per 1,000 adults",GPSS_2,98.83802,112.6068,69.05373,157.4474,0.6708772,..,..,..,..
Japan,JPN,Saved at a financial institution (% age 15+),fin17a_t_a,51.32575,..,..,60.4223,..,..,64.46092,..,..
Japan,JPN,Saved at a financial institution (% age 60+),fin17a_t_a_7,39.20028,..,..,54.60243,..,..,54.57269,..,..
Japan,JPN,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,58.8744,..,..,54.86331,..,..,64.322,..,..
Japan,JPN,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,59.01289,..,..,69.33306,..,..,73.87758,..,..
Japan,JPN,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,53.72907,..,..,65.71702,..,..,63.0592,..,..
Japan,JPN,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,46.00984,..,..,58.32978,..,..,58.675,..,..
Japan,JPN,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,54.8484,..,..,62.0202,..,..,68.31622,..,..
Japan,JPN,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,48.7656,..,..,54.56683,..,..,66.13908,..,..
Japan,JPN,Saved for old age (% age 15+),fin16_t_a,..,..,..,43.47806,..,..,51.07992,..,..
Japan,JPN,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,50.48442,..,..,54.76756,..,..
Japan,JPN,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,27.27348,..,..,29.13517,..,..
Japan,JPN,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,45.10203,..,..,57.19526,..,..
Japan,JPN,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,43.36205,..,..,48.86593,..,..
Japan,JPN,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,40.01548,..,..,44.59422,..,..
Japan,JPN,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,46.12219,..,..,55.4015,..,..
Japan,JPN,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,43.60636,..,..,53.73056,..,..
Japan,JPN,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Japan,JPN,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,97.63074,97.54624,97.46523,97.45323,97.45667,97.46955,97.49249,..,..
Japan,JPN,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
Japan,JPN,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
Japan,JPN,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
Japan,JPN,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
Japan,JPN,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
Japan,JPN,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
Japan,JPN,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,59.47782,..,..,68.69467,..,..
Japan,JPN,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,22.15347,..,..
Japan,JPN,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,6.250554,..,..
Japan,JPN,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,33.80448,..,..
Japan,JPN,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,32.12631,..,..
Japan,JPN,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,18.16937,..,..
Japan,JPN,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,17.32181,..,..
Japan,JPN,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,25.37292,..,..
Japan,JPN,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,26.9233,..,..
Mexico,MEX,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,64.57771,..,..
Mexico,MEX,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,31.82851,..,..
Mexico,MEX,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,73.84295,..,..
Mexico,MEX,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,65.71667,..,..
Mexico,MEX,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,62.23085,..,..
Mexico,MEX,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,57.42108,..,..
Mexico,MEX,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,69.15174,..,..
Mexico,MEX,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,67.26101,..,..
Mexico,MEX,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,45.40566,..,..
Mexico,MEX,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,11.08516,..,..
Mexico,MEX,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,60.19391,..,..
Mexico,MEX,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,40.04881,..,..
Mexico,MEX,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,40.32183,..,..
Mexico,MEX,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,34.14627,..,..
Mexico,MEX,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,52.60188,..,..
Mexico,MEX,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,51.2183,..,..
Mexico,MEX,Account (% age 15+),account_t_d,27.42938,..,..,39.14084,..,..,36.93192,..,..
Mexico,MEX,Account (% age 60+),account_t_d_7,22.82545,..,..,34.90818,..,..,31.53518,..,..
Mexico,MEX,Account (% ages 15-34),account_t_d_5,28.73347,..,..,39.44259,..,..,36.48884,..,..
Mexico,MEX,Account (% ages 35-59),account_t_d_6,27.42399,..,..,40.10968,..,..,39.57153,..,..
Mexico,MEX,"Account, female (% age 15+)",account_t_d_1,21.96588,..,..,38.89818,..,..,33.28747,..,..
Mexico,MEX,"Account, income, poorest 40% (% age 15+)",account_t_d_3,13.36583,..,..,29.36303,..,..,25.84821,..,..
Mexico,MEX,"Account, income, richest 60% (% age 15+)",account_t_d_4,36.77986,..,..,45.6526,..,..,44.01586,..,..
Mexico,MEX,"Account, male (% age 15+)",account_t_d_2,33.19209,..,..,39.40008,..,..,41.09883,..,..
Mexico,MEX,Active account (% age 15+),gf7_n,..,..,..,27.91062,..,..,29.40675,..,..
Mexico,MEX,Active account (% age 60+),gf7_n_7,..,..,..,16.55339,..,..,21.40315,..,..
Mexico,MEX,Active account (% ages 15-34),gf7_n_5,..,..,..,29.1863,..,..,31.37365,..,..
Mexico,MEX,Active account (% ages 35-59),gf7_n_6,..,..,..,29.90538,..,..,29.98126,..,..
Mexico,MEX,"Active account, female (% age 15+)",gf7_n_1,..,..,..,25.64002,..,..,25.12147,..,..
Mexico,MEX,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,14.50102,..,..,18.79583,..,..
Mexico,MEX,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,36.84105,..,..,36.18852,..,..
Mexico,MEX,"Active account, male (% age 15+)",gf7_n_2,..,..,..,30.3363,..,..,34.30637,..,..
Mexico,MEX,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Mexico,MEX,"ATMs per 100,000 adults",i_ATMs_pop,43.71807,47.41737,47.2516,48.82582,51.06691,52.62772,53.53227,..,..
Mexico,MEX,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,18.28755,..,..,11.82756,..,..
Mexico,MEX,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,10.69606,..,..,6.267755,..,..
Mexico,MEX,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,18.63059,..,..,11.74847,..,..
Mexico,MEX,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,20.28237,..,..,14.02973,..,..
Mexico,MEX,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,15.24086,..,..,10.30664,..,..
Mexico,MEX,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,9.287523,..,..,5.151642,..,..
Mexico,MEX,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,24.28133,..,..,16.09435,..,..
Mexico,MEX,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,21.54234,..,..,13.56652,..,..
